stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
168,380,30,78506257.68,1,1.001384,547428997.01,,,1.001091,76572.76,1.001189,1638.08,1.001187,-13.890266,20903,380_30_168
169,380,30,0.0,0,1.002125,10695346.52,,,1.001368,1388.85,1.002269,27802.0,1.001411,-1.1998415,20903,380_30_169
170,380,30,6488856.08,1,1.000574,5825959.21,,,1.00034,9698.79,1.000574,17170.0,1.000425,2.5999546,20903,380_30_170
171,380,30,3169286.14,1,1.001178,3760125.97,,,1.000774,6189.0,1.001178,2848.09,1.001051,3.1602383,20903,380_30_171
172,380,30,232922.73,1,1.002128,855045.13,,,1.001347,38182.08,1.002128,10272.0,1.001963,-11.600256,20903,380_30_172
173,380,30,0.0,0,1.001191,2416377.6,,,1.000434,17261.67,1.002502,5169.32,1.002026,-1.6200542,20903,380_30_173
174,380,30,379709.47,-1,1.002959,2403834.86,,,1.002959,25725.0,1.003543,14706.12,1.003331,-13.700128,20903,380_30_174
175,380,30,7883386.8,1,1.001114,226059455.95,,,1.001021,60974.8,1.001114,17268.8,1.001093,1.5902519,20903,380_30_175
176,380,30,263364.1,1,1.000472,17418287.96,,,1.000102,27398.28,1.000472,12217.56,1.000358,-0.6198883,20903,380_30_176
177,380,30,66305.14,1,1.004881,1629829.21,,,1.003922,20742.7,1.005147,25488.0,1.004472,-2.5498867,20903,380_30_177
178,380,30,2652142.21,1,1.000537,21533807.55,,,1.000183,14331.2,1.000537,17135.66,1.000345,-15.649796,20903,380_30_178
179,380,30,118871423.04,1,1.000673,238562007.02,,,1.000464,19202.0,1.000673,23047.2,1.000559,2.579689,20903,380_30_179
180,380,30,1563612.21,-1,1.000956,1973630.4,,,1.000956,6406.4,1.001306,486.37,1.001281,17.900467,20903,380_30_180
181,380,30,0.0,0,1.002143,3946693.28,,,1.001442,64019.2,1.002143,1001.0,1.002132,-6.6697598,20903,380_30_181
182,380,30,0.0,0,1.000181,5547524.55,,,0.999984,20258.2,1.000181,25302.27,1.000072,3.169775,20903,380_30_182
183,380,30,3022630.57,-1,1.001008,52407206.82,,,1.000892,15877.36,1.001008,17691.5,1.000947,1.3101101,20903,380_30_183
184,380,30,111312.57,1,1.000937,8349731.57,,,1.000813,8061.0,1.000937,12093.0,1.000862,-12.220144,20903,380_30_184
185,380,30,6586162.15,1,1.001266,14179830.89,,,1.000721,9165.75,1.001703,4770.87,1.001367,5.400181,20903,380_30_185
186,380,30,9535411.13,1,1.000819,12439596.57,,,1.000672,270.88,1.000819,21131.76,1.000674,-1.8900633,20903,380_30_186
187,380,30,710338.96,1,1.000238,17963559.02,,,1.000063,34164.0,1.000238,16857.2,1.00018,-1.6099215,20903,380_30_187
188,380,30,2162794.41,1,1.002325,2809263.02,,,1.001942,16403.36,1.002325,16226.73,1.002134,8.72016,20903,380_30_188
189,380,30,3940937.94,1,1.001053,9666234.19,,,1.000797,3895.0,1.001053,20025.44,1.000838,2.219677,20903,380_30_189
190,380,30,412663.4,-1,1.000394,14339971.15,,,1.000303,25136.7,1.000577,17053.92,1.000466,20.259619,20903,380_30_190
191,380,30,26917767.81,1,1.001465,242852075.61,,,1.001312,23820.06,1.001465,41740.68,1.001368,2.8395653,20903,380_30_191
192,380,30,134682.06,1,1.000948,3354844.54,,,1.000653,11400.48,1.000948,32039.36,1.00073,7.2705746,20903,380_30_192
193,380,30,12309317.25,1,1.000717,28678234.9,,,1.000477,10436.25,1.000597,16700.0,1.000523,-3.529787,20903,380_30_193
194,380,30,1185603.94,1,1.001301,2530686.73,,,1.00101,15144.8,1.001592,11296.32,1.001343,-1.5997887,20903,380_30_194
195,380,30,3369270.2,1,1.000444,14757684.14,,,1.000227,46544.4,1.000444,46092.63,1.000336,3.490448,20903,380_30_195
196,380,30,1816307.53,-1,1.001467,1233562.33,,,1.001208,3868.0,1.001726,15828.3,1.00131,-0.42021275,20903,380_30_196
197,380,30,3226874.55,1,1.002139,2507141.73,,,1.001856,37269.18,1.002139,10621.0,1.002076,8.13961,20903,380_30_197
198,380,30,26669584.47,-1,1.000847,57903343.49,,,1.000847,86704.8,1.001099,94549.51,1.000968,-2.400279,20903,380_30_198
199,380,30,2195696.25,1,1.000123,13180317.38,,,0.999815,29914.08,1.000123,52146.45,0.999928,0.33974648,20903,380_30_199
0,380,40,2455800.96,1,1.001014,18583230.58,,,1.000721,44360.85,1.001111,30747.0,1.000951,-1.450181,20904,380_40_0
1,380,40,0.0,0,1.001545,1364957.55,,,1.000125,992.7,1.003087,16594.0,1.000292,11.880398,20904,380_40_1
2,380,40,11883.82,1,1.001367,3158267.01,,,1.001102,36257.28,1.001632,20783.4,1.001439,-2.8800964,20904,380_40_2
3,380,40,68582.12,1,0.999729,42806740.69,,,0.999534,33043.64,0.999826,8006.7,0.999769,2.5904179,20904,380_40_3
4,380,40,1679890.8,-1,0.999943,19638194.8,,,0.999943,18499.95,1.000114,8811.0,1.000059,1.2695789,20904,380_40_4
5,380,40,0.0,0,1.001711,1752449.42,,,1.001323,4717.74,1.001841,8124.9,1.001513,8.8799,20904,380_40_5
6,380,40,0.0,0,1.000945,3877524.18,,,1.000945,9015.08,1.001864,1961.6,1.0017,-8.170009,20904,380_40_6
7,380,40,47992.3,-1,1.000154,67325202.57,,,0.999892,53319.0,1.000773,13341.5,1.000597,-1.4901161,20904,380_40_7
8,380,40,3560016.45,1,1.002033,35525945.93,,,1.001135,39628.16,1.002041,9916.0,1.00186,-3.4201145,20904,380_40_8
9,380,40,1179157.21,1,1.00033,3943108.38,,,1.000115,9555.31,1.00033,2319.75,1.000288,-0.50008297,20904,380_40_9
10,380,40,0.0,0,1.000331,5172304.9,,,0.999999,12872.1,1.000331,21300.18,1.000124,-2.7400255,20904,380_40_10
11,380,40,5417242.34,1,1.001961,5146141.1,,,1.001541,786.39,1.002382,7155.0,1.001624,19.019842,20904,380_40_11
12,380,40,10606458.86,1,1.000326,41540031.5,,,1.000039,14401.9,1.000449,2442.0,1.00039,2.399683,20904,380_40_12
13,380,40,3492012.51,-1,1.000696,20534377.05,,,1.000696,4848.8,1.001331,9483.22,1.000911,-1.2600422,20904,380_40_13
14,380,40,18128108.5,1,1.000627,76654455.61,,,1.000497,273379.52,1.000784,384.07,1.000783,-2.670288,20904,380_40_14
15,380,40,7028969.1,1,1.000342,14446738.05,,,1.000176,1199.1,1.000509,6117.45,1.00023,3.3903122,20904,380_40_15
16,380,40,0.0,0,1.002649,2441979.41,,,1.001499,13230.4,1.002892,1324.88,1.002765,-12.230277,20904,380_40_16
17,380,40,28249454.41,1,1.000614,57043517.66,,,1.000398,3740.22,1.000975,49066.76,1.000439,6.4003468,20904,380_40_17
18,380,40,566993.79,1,1.001081,3397645.61,,,1.000757,5739.96,1.001081,9291.87,1.000881,4.6801567,20904,380_40_18
19,380,40,276734.62,1,1.002295,4302926.11,,,1.00175,1102.7,1.002703,220.75,1.002544,-15.550256,20904,380_40_19
20,380,40,3303060.59,1,1.000549,7949908.03,,,0.999749,5245.8,1.000988,61977.14,0.999846,12.079477,20904,380_40_20
21,380,40,148620.13,1,1.001744,7317152.78,,,1.001257,6172.0,1.001744,12350.0,1.001419,6.6697598,20904,380_40_21
22,380,40,4470437.75,-1,1.001305,52205539.36,,,1.001305,21397.5,1.001422,26707.2,1.001357,-6.16014,20904,380_40_22
23,380,40,1140356.67,-1,1.000791,31646557.47,,,1.000791,14274.96,1.001035,16001.7,1.000906,-0.25987625,20904,380_40_23
24,380,40,2284502.49,1,1.000306,2245728.34,,,1.000192,9695.4,1.000306,881.5,1.000296,-6.6900253,20904,380_40_24
25,380,40,217935.97,1,1.000591,4902190.07,,,1.000328,22143.16,1.000591,15641.29,1.000482,0.08940697,20904,380_40_25
26,380,40,657561.53,1,1.001259,5628678.74,,,1.000938,171209.38,1.00158,480667.2,1.001107,-0.27000904,20904,380_40_26
27,380,40,1196717.36,-1,1.001807,18040114.78,,,1.001807,653.4,1.002359,65376.0,1.001813,-10.769963,20904,380_40_27
28,380,40,142799.02,-1,1.000358,11871797.36,,,1.000358,27939.6,1.000428,2435.93,1.000422,4.249811,20904,380_40_28
29,380,40,1740758.5,-1,1.00047,26461133.59,,,1.000395,164514.55,1.000857,8831.68,1.000833,-17.300247,20904,380_40_29
30,380,40,521103.0,1,1.000749,3071361.68,,,1.000655,33036.08,1.000842,10728.0,1.000796,2.1600723,20904,380_40_30
31,380,40,135924.07,1,1.005832,216311.05,,,1.001993,65330.91,1.005832,36745.5,1.004454,-0.16987324,20904,380_40_31
32,380,40,16574472.05,-1,1.000988,6643386.06,,,1.000988,6986.72,1.001286,6720.0,1.001139,4.2903423,20904,380_40_32
33,380,40,1261842.67,1,1.00263,2975401.17,,,1.001883,37633.44,1.002713,12675.6,1.002504,-7.0500374,20904,380_40_33
34,380,40,6407901.81,1,0.999755,40925400.31,,,0.999509,231330.0,0.999755,22367.41,0.999734,-4.4101477,20904,380_40_34
35,380,40,7401193.98,1,1.000628,12026112.28,,,1.000365,14280.0,1.000715,5142.6,1.000622,-5.030036,20904,380_40_35
36,380,40,536750.28,1,1.000723,11553756.86,,,1.000458,1656.93,1.00079,47012.16,1.000469,-1.860261,20904,380_40_36
37,380,40,6816013.62,1,1.00088,33969345.58,,,1.000659,681.12,1.000968,22711.0,1.000668,-0.5799532,20904,380_40_37
38,380,40,3946238.35,1,1.000444,22043767.81,,,1.000179,66990.72,1.000444,22638.0,1.000377,-10.899901,20904,380_40_38
39,380,40,1349016.83,-1,1.000923,15657187.14,,,1.000877,21276.96,1.001464,21289.44,1.001171,5.3298473,20904,380_40_39
40,380,40,1718592.06,-1,1.000071,2578770.27,,,1.000071,10366.32,1.000434,22064.0,1.000187,0.28967857,20904,380_40_40
41,380,40,4326700.95,1,1.00028,285897540.47,,,1.00019,39008.64,1.00028,44332.0,1.000232,0.3504753,20904,380_40_41
42,380,40,517777.67,-1,1.001146,2556158.68,,,1.001078,34831.24,1.001689,26287.04,1.001426,10.570288,20904,380_40_42
43,380,40,1610458.04,1,0.99908,2370972.31,,,0.998805,181.55,0.999025,4539.75,0.998813,9.059906,20904,380_40_43
44,380,40,5639275.6,1,1.000439,12914565.91,,,0.999934,56600.82,1.000439,17808.0,1.000318,-2.7298927,20904,380_40_44
45,380,40,90871702.75,-1,1.000483,604294921.08,,,1.000483,53610.0,1.00052,26806.0,1.000508,1.4305115,20904,380_40_45
46,380,40,0.0,0,1.00014,2343987.55,,,1.00014,23610.0,1.000648,20078.7,1.000415,-2.0301342,20904,380_40_46
47,380,40,0.0,0,1.000563,2717775.17,,,0.999988,10644.72,1.000563,22450.3,1.000173,5.9604645,20904,380_40_47
48,380,40,831345.32,1,1.00136,13531802.99,,,1.000892,11928.18,1.001412,5197.23,1.001254,-4.400015,20904,380_40_48
49,380,40,1491799.68,1,1.00076,4039166.9,,,1.000496,36298.15,1.00076,91696.92,1.000571,8.419752,20904,380_40_49
50,380,40,2540338.89,1,1.000521,4719691.51,,,1.000112,4886.0,1.000521,17303.52,1.000202,-9.689927,20904,380_40_50
51,380,40,2153728.97,-1,1.000258,3773862.62,,,1.000417,6264.0,1.000897,438.69,1.000865,-3.529787,20904,380_40_51
52,380,40,1449555.0,1,1.001113,4763260.95,,,1.000721,51191.66,1.001192,31930.0,1.001011,6.170273,20904,380_40_52
53,380,40,6650997.63,1,1.001228,15497559.46,,,1.001029,30676.9,1.001228,64887.0,1.001093,-5.8597326,20904,380_40_53
54,380,40,4525714.83,1,1.001604,20991394.99,,,1.00095,5139.4,1.001686,367.37,1.001637,0.95009804,20904,380_40_54
55,380,40,4543517.31,1,1.000856,12973523.97,,,1.000668,5347.0,1.000856,26740.0,1.0007,1.72019,20904,380_40_55
56,380,40,7180604.39,1,1.002118,3316880.35,,,1.001911,2179.35,1.002325,1162.8,1.002181,-8.440018,20904,380_40_56
57,380,40,4445753.29,1,1.001351,23810223.59,,,1.000583,176328.05,1.00143,31531.96,1.001301,5.8698654,20904,380_40_57
58,380,40,10676584.8,-1,1.00042,44043375.6,,,0.99993,8139.03,1.001004,95629.09,1.000014,0.8201599,20904,380_40_58
59,380,40,351450.49,1,1.001617,1768392.71,,,1.001401,13887.0,1.001617,10232.3,1.001526,18.470287,20904,380_40_59
60,380,40,278036.75,1,1.001945,12858913.19,,,1.001683,11824.4,1.001945,344.49,1.001938,7.2598457,20904,380_40_60
61,380,40,628740.17,-1,1.00152,2840658.93,,,1.00152,48743.78,1.002077,92504.58,1.001712,-3.309846,20904,380_40_61
62,380,40,4646.81,1,1.001927,2163475.5,,,1.000946,193.8,1.002082,20372.1,1.000956,14.489889,20904,380_40_62
63,380,40,0.0,0,1.000445,5182761.29,,,1.000445,21770.68,1.000624,11504.6,1.000562,0.92983246,20904,380_40_63
64,380,40,2374422.57,1,1.000519,1957938.33,,,1.000097,355.7,1.000519,355.85,1.000308,10.590553,20904,380_40_64
65,380,40,6108716.02,1,1.001296,15073702.31,,,1.001052,54833.49,1.001296,49080.0,1.001181,-7.56979,20904,380_40_65
66,380,40,105979.47,1,1.000883,1058481.69,,,1.000564,93.84,1.00099,2347.0,1.00058,-1.090169,20904,380_40_66
67,380,40,5733245.0,-1,1.000466,20968276.0,,,1.000466,23163.3,1.0007,17162.0,1.0006,-2.580285,20904,380_40_67
68,380,40,2562100.4,1,1.001091,14228398.87,,,1.000752,23612.0,1.001176,590.55,1.001165,-1.630187,20904,380_40_68
69,380,40,1554490.06,1,1.001441,983478.08,,,1.000088,136574.59,1.001441,153357.6,1.000726,-3.6901236,20904,380_40_69
70,380,40,745954.6,1,1.003116,675919.79,,,1.002531,34.3,1.003116,5594.16,1.002535,14.810562,20904,380_40_70
71,380,40,6538975.06,-1,0.999598,11474917.11,,,0.999352,101262.89,1.000037,2916.04,1.000018,-6.7198277,20904,380_40_71
72,380,40,507112.67,1,1.000488,69329364.89,,,1.000267,27174.0,1.000543,9060.5,1.000474,-0.29981136,20904,380_40_72
73,380,40,55874.03,1,1.001243,3445907.3,,,1.000785,23193.46,1.001243,46320.66,1.000938,-12.2100115,20904,380_40_73
74,380,40,6900633.27,1,1.003287,8703045.2,,,1.0023,690.58,1.003635,39761.25,1.002323,21.209717,20904,380_40_74
75,380,40,1723659.94,-1,1.000501,17701749.88,,,1.000501,20759.2,1.000925,8496.0,1.000802,-4.0900707,20904,380_40_75
76,380,40,197325.72,-1,0.999524,2409853.14,,,0.999524,12030.0,0.999857,10710.26,0.9997,-2.9498339,20904,380_40_76
77,380,40,3197349.37,1,1.000145,37644747.4,,,0.999821,12646.45,1.00021,61714.0,0.999887,1.7297268,20904,380_40_77
78,380,40,0.0,0,1.001012,580096.3,,,1.001012,50561.82,1.001958,31770.0,1.001593,13.8401985,20904,380_40_78
79,380,40,4269801.26,1,1.000917,10543534.23,,,1.000265,192685.74,1.000917,49012.55,1.000785,-2.1499395,20904,380_40_79
80,380,40,40359.38,1,1.002138,501933.62,,,1.00131,290.04,1.002138,1354.64,1.001456,-4.3201447,20904,380_40_80
81,380,40,14188166.42,-1,1.001595,9085547.75,,,1.001595,137.15,1.001887,1783.47,1.001616,1.0800362,20904,380_40_81
82,380,40,206406.86,1,1.005052,278414.67,,,1.000847,131766.32,1.005052,30532.25,1.004264,-1.950264,20904,380_40_82
83,380,40,210340.39,1,1.00191,82121366.71,,,1.001566,295903.48,1.00191,122220.0,1.00181,-2.7501583,20904,380_40_83
84,380,40,8505009.65,-1,1.000236,191485397.02,,,1.000236,34471.2,1.00042,49656.36,1.000311,-0.119805336,20904,380_40_84
85,380,40,2788921.16,1,1.001063,1747397.28,,,1.000539,114540.0,1.001063,33692.4,1.000944,4.8303604,20904,380_40_85
86,380,40,1001710.17,-1,1.000332,932702.29,,,1.000332,2725.17,1.00082,2050.0,1.000611,5.480051,20904,380_40_86
87,380,40,887936.13,-1,1.00272,13400715.68,,,1.00272,55308.44,1.002964,410.4,1.002962,10.620356,20904,380_40_87
88,380,40,20330982.94,1,1.000413,55503271.1,,,1.000275,45408.75,1.000523,37789.44,1.000411,-7.889867,20904,380_40_88
89,380,40,0.0,0,1.001012,15267919.5,,,1.000659,25925.0,1.001012,10883.84,1.000908,7.389784,20904,380_40_89
90,380,40,1171168.5,1,0.999553,1656284.5,,,0.999417,147.77,1.000026,9315.18,0.999427,0.4696846,20904,380_40_90
91,380,40,117556.85,-1,1.002237,3379693.22,,,1.002237,13268.0,1.002539,9954.0,1.00241,7.6401234,20904,380_40_91
92,380,40,2198714.52,1,1.006773,1036980.38,,,1.005143,44257.2,1.006808,6251.74,1.006603,-0.6198883,20904,380_40_92
93,380,40,0.0,0,1.000485,1965240.0,,,1.000485,15114.0,1.000667,28969.19,1.000548,0.36001205,20904,380_40_93
94,380,40,119532.7,-1,1.001965,2588011.22,,,1.001514,29636.72,1.002029,466.96,1.002021,-1.630187,20904,380_40_94
95,380,40,1417810.91,-1,0.999894,178171514.21,,,0.999894,8753.64,1.00001,35791.11,0.999917,6.4504147,20904,380_40_95
96,380,40,3515657.65,-1,1.001077,46552866.91,,,1.001077,23525.31,1.001505,37432.0,1.001242,0.5197525,20904,380_40_96
97,380,40,513313.32,1,1.001259,5501278.48,,,1.000969,32624.55,1.001259,21341.6,1.001144,13.780594,20904,380_40_97
98,380,40,271017.27,1,1.00077,980930.96,,,0.999639,62198.24,1.00077,53896.5,1.000245,9.729862,20904,380_40_98
99,380,40,1078053.06,1,1.000826,2993571.97,,,1.000612,90184.83,1.00104,56112.0,1.000876,-2.5999546,20904,380_40_99
100,380,40,0.0,0,1.003257,977126.38,,,1.00174,15840.0,1.003257,24205.82,1.002341,-28.700233,20904,380_40_100
101,380,40,376827.85,1,1.0003,926599.86,,,0.998775,5546.45,1.002052,794.95,1.001643,-6.020069,20904,380_40_101
102,380,40,4692646.47,1,1.00219,10772983.29,,,1.001804,60782.4,1.002577,8534.26,1.002482,-3.0601025,20904,380_40_102
103,380,40,7457875.05,1,1.000462,6777978.03,,,1.0001,19751.16,1.000534,12988.92,1.000362,7.0798397,20904,380_40_103
104,380,40,649506.9,1,1.00079,13954735.45,,,1.000518,22056.0,1.00079,65671.22,1.000586,-4.7302246,20904,380_40_104
105,380,40,21017013.2,1,1.000234,36671719.99,,,1.00008,40872.42,1.000234,51992.0,1.000148,8.46982,20904,380_40_105
106,380,40,0.0,0,1.001322,4181929.64,,,1.000986,37788.85,1.001322,773.89,1.001316,0.6496906,20904,380_40_106
107,380,40,0.0,0,1.001484,2229333.52,,,1.001345,12744.6,1.002624,2610.18,1.002407,-1.2898445,20904,380_40_107
108,380,40,1740958.6,1,1.000294,3888023.8,,,0.999918,3192.4,1.000638,1597.35,1.000398,2.4998188,20904,380_40_108
109,380,40,17256139.66,1,1.000515,20763366.64,,,1.000206,173784.64,1.000515,63463.79,1.000432,1.2099743,20904,380_40_109
110,380,40,9435509.44,1,1.0,47797646.4,,,0.99986,142.86,1.0,23432.32,0.999861,4.3201447,20904,380_40_110
111,380,40,228783.66,-1,1.001158,971069.42,,,1.001158,59868.64,1.001742,262551.51,1.001266,-0.50008297,20904,380_40_111
112,380,40,198802139.74,1,1.00034,988271021.4,,,1.000275,3091.6,1.00034,100174.32,1.000277,0.43988228,20904,380_40_112
113,380,40,2505059.47,1,1.001689,24398584.18,,,1.001375,60022.76,1.00172,2555.04,1.001706,-3.4797192,20904,380_40_113
114,380,40,2198091.6,1,0.999871,7370694.3,,,0.998489,24572.0,0.999993,3937.44,0.999785,9.800196,20904,380_40_114
115,380,40,2836298.77,1,1.001715,10485323.65,,,1.001161,3250.2,1.002085,27110.0,1.00126,5.9497356,20904,380_40_115
116,380,40,3890409.31,1,1.000948,3994774.98,,,1.000446,80899.56,1.000999,62602.18,1.000758,0.0,20904,380_40_116
117,380,40,244659.41,1,1.001389,3962611.84,,,1.000537,230667.52,1.001389,158354.75,1.001042,-3.2997131,20904,380_40_117
118,380,40,1076882.94,-1,1.000824,20349576.0,,,1.000824,8200.43,1.001679,3517.47,1.001422,11.210442,20904,380_40_118
119,380,40,690842.18,1,1.000347,1202487.44,,,0.999827,1902.34,1.000809,1038.66,1.000463,3.9994717,20904,380_40_119
120,380,40,1546805.57,1,0.999856,6555337.58,,,0.999562,26663.84,0.999856,13608.0,0.999757,3.2401085,20904,380_40_120
121,380,40,15753660.5,1,0.99992,14277520.06,,,0.999635,28622.8,0.99992,52695.0,0.999735,-8.500218,20904,380_40_121
122,380,40,1327148.8,1,1.000838,1640351.78,,,1.000249,316507.2,1.000838,150344.51,1.000649,-4.169941,20904,380_40_122
123,380,40,160621.46,1,1.000417,44179341.43,,,1.000185,44448.24,1.000417,17232.0,1.000352,0.95009804,20904,380_40_123
124,380,40,233633.56,-1,1.001324,2236129.66,,,1.001074,24056.0,1.001573,8844.99,1.001439,-15.770197,20904,380_40_124
125,380,40,2182223.85,1,1.001878,4016016.82,,,1.000742,255.45,1.002034,1278.9,1.000957,6.580353,20904,380_40_125
126,380,40,10549658.56,-1,1.000753,68087436.48,,,1.000753,6202.0,1.000914,12530.06,1.000806,3.1399727,20904,380_40_126
127,380,40,4936638.81,-1,1.003511,19749465.85,,,1.003511,22917.36,1.003957,8316.86,1.003838,3.1805038,20904,380_40_127
128,380,40,0.0,0,1.001795,4578555.79,,,1.001795,603.96,1.002027,25890.0,1.0018,3.349781,20904,380_40_128
129,380,40,540298.55,-1,1.000979,1284440.64,,,1.000979,1982.75,1.001367,16898.56,1.001019,14.189482,20904,380_40_129
130,380,40,9782640.14,1,1.000187,45006489.7,,,1.000093,36658.98,1.000187,21440.0,1.000152,-0.039935112,20904,380_40_130
131,380,40,2458156.18,1,1.000248,5174039.18,,,1.0,34895.47,1.000372,12093.0,1.000276,-2.2000074,20904,380_40_131
132,380,40,196275.19,-1,1.000303,6011189.75,,,1.000131,24450.3,1.000733,24465.0,1.000432,1.2397766,20904,380_40_132
133,380,40,556391.34,-1,1.000745,31350814.48,,,1.000705,19024.5,1.001218,6344.75,1.00109,7.15971,20904,380_40_133
134,380,40,262540.98,1,1.001261,2786386.28,,,1.000438,157544.96,1.001261,106304.95,1.00093,-2.310276,20904,380_40_134
135,380,40,14846.5,-1,1.001847,3068813.77,,,1.001847,29169.02,1.002418,75710.7,1.002006,-2.6202202,20904,380_40_135
136,380,40,515649.98,1,1.001691,1429276.61,,,1.001202,8239.66,1.002017,12308.0,1.001529,-10.570288,20904,380_40_136
137,380,40,3482181.96,-1,1.00188,6884983.05,,,1.00188,341.82,1.002144,29176.32,1.001883,10.390282,20904,380_40_137
138,380,40,1196809.38,-1,0.999639,1143312.46,,,0.999394,817.5,1.000128,1472.58,0.999656,1.180172,20904,380_40_138
139,380,40,1349707.49,-1,0.999983,3806068.92,,,0.999983,42358.68,1.000315,38147.52,1.000158,-8.05974,20904,380_40_139
140,380,40,5629314.67,1,1.000637,121067057.19,,,1.00031,19591.7,1.000637,12088.56,1.000512,0.22053719,20904,380_40_140
141,380,40,22911766.13,-1,1.000011,73944178.66,,,1.000011,361.74,1.000176,6030.0,1.00002,5.530119,20904,380_40_141
142,380,40,17644388.75,1,1.001261,161675981.04,,,1.001131,122908.0,1.001294,69454.32,1.001235,-6.0999393,20904,380_40_142
143,380,40,46209.18,1,1.004323,215090.83,,,1.001135,80698.0,1.004323,37387.35,1.003316,-2.9098988,20904,380_40_143
144,380,40,204591.55,-1,1.00044,13262255.39,,,1.00044,17222.4,1.000803,441.76,1.000794,-0.5197525,20904,380_40_144
145,380,40,783357.39,1,1.000904,6220141.14,,,1.000631,36550.0,1.000904,3656.0,1.000879,-1.1098385,20904,380_40_145
146,380,40,3770190.06,1,1.002306,1483662.33,,,1.001296,15853.0,1.002369,793.5,1.002318,-15.180111,20904,380_40_146
147,380,40,241971.79,-1,1.001066,11028592.38,,,1.001066,14297.52,1.001295,31610.0,1.001137,5.710125,20904,380_40_147
148,380,40,3822538.96,1,1.000937,10923293.07,,,1.000647,13798.0,1.000937,27604.0,1.000744,-6.0498714,20904,380_40_148
149,380,40,3055569.89,1,0.999259,8319109.06,,,0.998867,1780.9,0.999483,74131.2,0.998881,17.420053,20904,380_40_149
150,380,40,6164910.27,1,1.001638,12342747.21,,,1.00145,30365.8,1.001763,71941.5,1.001543,0.2002716,20904,380_40_150
151,380,40,2624477.13,1,1.00019,70649654.79,,,0.999981,141614.76,1.00019,83385.05,1.000112,-5.5098534,20904,380_40_151
152,380,40,112079.53,1,1.001459,6740322.15,,,1.001016,3818.1,1.001459,1469.15,1.001336,-0.11026859,20904,380_40_152
153,380,40,178915.91,1,1.00004,1903800.58,,,0.999513,40657.59,1.00004,4066.0,0.999992,18.839836,20904,380_40_153
154,380,40,0.0,0,1.000488,2314649.6,,,1.000488,60566.3,1.000903,39710.3,1.000739,10.559559,20904,380_40_154
155,380,40,465106.22,1,1.000013,2048708.44,,,0.999777,25461.0,1.000013,169.78,1.000012,4.400015,20904,380_40_155
156,380,40,828726.93,1,1.002217,4603083.36,,,1.001351,39384.28,1.002217,60262.32,1.001693,3.85046,20904,380_40_156
157,380,40,2586397.03,1,1.00084,21367305.91,,,0.999899,42867.84,1.001064,894.12,1.00104,1.2302399,20904,380_40_157
158,380,40,1889007.96,1,1.001927,2877525.01,,,1.001196,15162.98,1.002659,2466.9,1.002455,4.429817,20904,380_40_158
159,380,40,1208880.16,-1,1.000237,6958775.34,,,1.000156,48268.95,1.000481,123.49,1.00048,3.6096573,20904,380_40_159
160,380,40,5745752.25,1,1.00095,99688904.42,,,1.000834,18376.18,1.00095,17176.0,1.000894,-7.380247,20904,380_40_160
161,380,40,3502795.31,1,0.99902,960516.04,,,0.99839,69505.92,0.99902,61323.65,0.998725,7.7605247,20904,380_40_161
162,380,40,2023562.76,-1,0.999597,15661501.65,,,0.999466,11435.5,0.999947,29746.6,0.9996,21.680593,20904,380_40_162
163,380,40,7999103.54,1,1.001089,85389785.6,,,1.000914,7226.94,1.001186,1549.05,1.001138,-1.2797117,20904,380_40_163
164,380,40,8020848.36,1,1.002177,9324074.28,,,1.001451,20841.02,1.002177,6906.0,1.001996,-7.4899197,20904,380_40_164
165,380,40,1958778.19,-1,0.999596,8164458.22,,,0.999596,180787.5,1.000129,76916.0,0.99997,-0.19013882,20904,380_40_165
166,380,40,1466566.82,1,0.999766,18816642.04,,,0.999513,63168.0,0.999766,75031.0,0.999629,5.4502487,20904,380_40_166
167,380,40,2119620.04,1,1.002281,6905858.84,,,1.001995,4735.8,1.002376,2632.0,1.00224,-1.5801191,20904,380_40_167
168,380,40,78963250.65,1,1.0007,546972004.05,,,1.000602,41132.64,1.0007,20056.68,1.000668,-12.770295,20904,380_40_168
169,380,40,0.0,0,1.001837,10695346.52,,,1.001368,1388.85,1.002197,278.0,1.002059,-8.249879,20904,380_40_169
170,380,40,6488856.08,1,1.00069,5825959.21,,,1.000457,2231.84,1.00069,8586.0,1.000505,2.1994114,20904,380_40_170
171,380,40,3169286.14,1,1.001178,3760125.97,,,1.000855,11883.84,1.00134,27247.0,1.001002,4.659891,20904,380_40_171
172,380,40,232922.73,1,1.001347,855045.13,,,1.000567,14319.94,1.001347,6415.0,1.001106,5.4204464,20904,380_40_172
173,380,40,0.0,0,1.001392,2416377.6,,,1.000787,2580.24,1.002401,28229.6,1.000923,10.000467,20904,380_40_173
174,380,40,379196.49,-1,1.002374,2404347.84,,,1.002374,27526.84,1.002959,18865.0,1.002721,-16.14988,20904,380_40_174
175,380,40,8582210.88,1,1.000928,225360631.87,,,1.000835,25464.4,1.000928,60105.87,1.000863,-0.5698204,20904,380_40_175
176,380,40,263364.1,1,1.000472,17418287.96,,,1.000102,4593.4,1.000472,5406.0,1.000272,0.61035156,20904,380_40_176
