stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
178,450,170,0.0,0,0.999624,5736414.73,,,0.999624,26985.4,0.999912,6957.0,0.999853,-0.43988228,24767,450_170_178
179,450,170,67347066.5,1,1.000151,222023591.79,,,1.000029,24681.0,1.000151,49368.0,1.00007,-2.5498867,24767,450_170_179
180,450,170,123676.46,-1,1.001833,1427898.21,,,1.001833,1920.75,1.002511,5914.0,1.001999,-7.4398518,24767,450_170_180
181,450,170,96512.28,-1,1.004255,4978808.07,,,1.004079,1709.1,1.004432,341.94,1.004373,-2.9098988,24767,450_170_181
182,450,170,929219.59,-1,1.000601,5515380.31,,,1.000601,21790.92,1.000809,10367.3,1.000742,1.7297268,24767,450_170_182
183,450,170,30462109.73,1,0.999252,50525324.16,,,0.998997,8233.05,0.999252,43528.65,0.999037,-0.20980835,24767,450_170_183
184,450,170,4465231.15,1,1.000736,7357754.07,,,1.00063,9277.66,1.000736,6059.52,1.000694,3.1495094,24767,450_170_184
185,450,170,0.0,0,1.001289,12968573.58,,,1.000765,1526.45,1.001453,26273.0,1.000802,3.080368,24767,450_170_185
186,450,170,2703469.02,1,1.001372,19628624.49,,,1.001215,19080.0,1.001372,21054.91,1.001289,4.1794777,24767,450_170_186
187,450,170,2327229.96,1,1.000436,17182359.08,,,1.000277,12622.0,1.000515,15907.5,1.000383,-4.8601627,24767,450_170_187
188,450,170,460610.12,-1,0.999355,7655896.54,,,0.999355,10983.0,0.999992,31714.0,0.999519,-9.199977,24767,450_170_188
189,450,170,3539343.6,1,1.000404,12549639.74,,,1.00002,12964.6,1.000404,32345.82,1.00013,6.1500072,24767,450_170_189
190,450,170,3207011.71,1,0.999404,15920654.35,,,0.999068,1547.78,0.999488,11434.56,0.999118,-3.4701824,24767,450_170_190
191,450,170,57501332.63,1,1.000009,196882517.06,,,0.999952,35296.0,1.000009,52947.0,0.999975,4.719496,24767,450_170_191
192,450,170,2027412.7,1,1.001384,4373993.53,,,1.00101,20469.87,1.001384,16596.16,1.001217,7.4005127,24767,450_170_192
193,450,170,12841606.73,1,1.00151,32297714.03,,,1.001347,52147.5,1.00151,24544.0,1.001458,0.0,24767,450_170_193
194,450,170,0.0,0,0.999815,1296901.62,,,0.999615,17165.6,1.000015,24885.12,0.999778,7.879734,24767,450_170_194
195,450,170,6274147.21,-1,0.999135,17871981.42,,,0.999135,54230.38,0.999366,2166.25,0.999357,-2.8800964,24767,450_170_195
196,450,170,1024084.62,-1,0.999548,4031681.26,,,0.999548,8844.26,0.999794,22197.26,0.999618,-2.13027,24767,450_170_196
197,450,170,3297560.52,1,1.001725,4903729.89,,,1.001518,9677.0,1.001725,9775.79,1.001621,1.7094612,24767,450_170_197
198,450,170,14737605.85,1,1.002135,69646542.26,,,1.001892,194110.0,1.002135,214481.52,1.002008,3.9100647,24767,450_170_198
199,450,170,3219553.66,1,1.000357,12692019.66,,,1.000003,31634.62,1.000357,26987.88,1.000194,-2.3502111,24767,450_170_199
0,450,180,5312602.46,1,1.000915,16853253.48,,,1.000915,14191.56,1.001082,5989.0,1.001033,-1.1199713,24768,450_180_0
1,450,180,1216192.8,1,1.004485,1810721.54,,,1.003456,5937.17,1.004877,820.08,1.004705,-20.18988,24768,450_180_1
2,450,180,900064.23,1,1.001607,9222542.92,,,1.00111,402.44,1.001757,20336.35,1.001122,-4.389882,24768,450_180_2
3,450,180,6485628.86,1,1.001018,67639974.13,,,1.000765,7134.48,1.001068,26564.16,1.00083,2.670288,24768,450_180_3
4,450,180,6510258.81,1,1.000233,20772206.12,,,0.999792,3441.66,1.000233,18122.0,0.999862,-5.4198503,24768,450_180_4
5,450,180,217471.81,1,1.000811,5234354.91,,,1.000934,41092.12,1.001553,11088.78,1.001422,7.300377,24768,450_180_5
6,450,180,178010.07,-1,1.001574,9399283.99,,,1.001234,35293.0,1.002028,83357.56,1.00147,8.8799,24768,450_180_6
7,450,180,47653050.05,1,1.000845,64291885.72,,,1.000394,120501.51,1.000878,2399.2,1.000869,6.840229,24768,450_180_7
8,450,180,9910020.98,1,1.001949,54140858.15,,,1.001442,2784.6,1.002266,588033.79,1.001446,-5.7697296,24768,450_180_8
9,450,180,968144.77,-1,1.000616,4536130.34,,,1.000616,7831.04,1.000903,44761.6,1.000659,3.310442,24768,450_180_9
10,450,180,3574371.8,-1,1.000787,5014127.57,,,1.000787,16746.81,1.001149,10615.68,1.001009,-2.4801493,24768,450_180_10
11,450,180,2930080.01,-1,1.002124,2660804.75,,,1.001624,18345.75,1.002956,6023.0,1.002627,-22.33982,24768,450_180_11
12,450,180,17547132.0,1,1.000987,61784955.98,,,1.000674,673.17,1.001031,36139.67,1.000681,-6.2799454,24768,450_180_12
13,450,180,15390395.46,1,0.998789,16546910.05,,,0.998587,33748.77,0.998789,31676.8,0.998692,-1.6498566,24768,450_180_13
14,450,180,5414180.79,1,1.001519,91315123.6,,,1.001352,1803.8,1.00163,8660.64,1.0014,-10.1697445,24768,450_180_14
15,450,180,9809785.87,1,1.001587,13180265.66,,,1.001497,14802.48,1.001676,785.12,1.001667,-0.2002716,24768,450_180_15
16,450,180,1465379.88,-1,1.000009,4530349.37,,,0.999795,9524.42,1.00058,12335.4,1.000138,-13.620257,24768,450_180_16
17,450,180,40642204.62,1,1.002027,51655215.7,,,1.00156,10726.0,1.002027,10731.0,1.001793,9.1302395,24768,450_180_17
18,450,180,756255.09,-1,1.000525,1784223.9,,,1.000525,16812.9,1.000943,19862.84,1.000717,12.65049,24768,450_180_18
19,450,180,1540306.2,1,1.000952,5117485.86,,,1.000161,5876.36,1.00148,6833.16,1.000771,-1.7398596,24768,450_180_19
20,450,180,6795048.98,1,1.001126,11518092.68,,,1.000677,62612.84,1.001262,83190.24,1.000929,7.020235,24768,450_180_20
21,450,180,730951.61,-1,0.999763,1777976.81,,,0.999763,5695.68,0.999942,18542.2,0.999805,1.6403198,24768,450_180_21
22,450,180,38898535.98,1,0.999095,39194652.03,,,0.998864,25938.0,0.999095,8648.0,0.999037,-5.8698654,24768,450_180_22
23,450,180,19516636.04,1,1.000157,16323155.54,,,1.000059,5122.0,1.000352,7992.66,1.000174,-3.7699938,24768,450_180_23
24,450,180,0.0,0,1.001025,17540288.6,,,1.000797,1054.68,1.001025,8878.91,1.000821,-7.699728,24768,450_180_24
25,450,180,4354884.3,1,1.001629,6028958.09,,,1.00128,6312.35,1.001716,27097.52,1.001362,-1.6701221,24768,450_180_25
26,450,180,5441419.18,1,1.000619,6246440.93,,,0.99964,127972.14,1.000619,157602.62,1.000079,2.6595592,24768,450_180_26
27,450,180,10052128.79,1,1.001225,9315308.6,,,1.000804,9515.0,1.001225,9614.19,1.001013,-1.4698505,24768,450_180_27
28,450,180,424707.37,1,1.000379,11610125.75,,,0.999913,9259.92,1.000535,6434.5,1.00028,6.8199635,24768,450_180_28
29,450,180,3760600.03,1,1.000163,26366559.93,,,0.999674,2823.06,1.000184,3766.0,0.999893,9.000301,24768,450_180_29
30,450,180,640675.76,-1,0.999775,5309405.29,,,0.999775,15918.42,0.999965,11651.12,0.999885,-0.6198883,24768,450_180_30
31,450,180,8863.79,1,0.997122,74627.42,,,0.996987,1670.18,0.997122,2072.28,0.997047,23.649931,24768,450_180_31
32,450,180,89497.31,1,1.000903,6432144.31,,,1.000603,1400.28,1.001053,15876.98,1.000639,1.1301041,24768,450_180_32
33,450,180,2461098.9,-1,1.000729,2487836.14,,,1.000643,21658.34,1.001852,1391.52,1.001779,-10.229945,24768,450_180_33
34,450,180,6801677.96,1,1.002202,33733039.39,,,1.001411,227167.04,1.002202,82263.5,1.001992,-0.36001205,24768,450_180_34
35,450,180,5127018.38,1,1.006478,17577748.56,,,1.006193,2536.32,1.006955,31728.0,1.006249,-15.37025,24768,450_180_35
36,450,180,6168486.36,-1,0.999893,23601102.44,,,0.999893,2727.14,1.000392,16050.0,0.999966,6.6304207,24768,450_180_36
37,450,180,5268840.15,1,1.002217,36127990.56,,,1.001892,646.86,1.00231,8844.11,1.001921,1.4698505,24768,450_180_37
38,450,180,4413207.29,1,1.000539,28818119.92,,,1.000412,49798.8,1.000539,54425.45,1.000473,-6.3598156,24768,450_180_38
39,450,180,1177913.42,1,0.999369,16776643.25,,,0.998861,48138.9,0.999369,1888.76,0.999349,4.5394897,24768,450_180_39
40,450,180,570725.31,-1,1.000969,4957209.32,,,1.000969,8950.0,1.00164,13971.36,1.001231,-3.1101704,24768,450_180_40
41,450,180,128136477.88,1,0.999491,475251331.48,,,0.999491,4758.75,0.999617,5076.64,0.999552,-11.389852,24768,450_180_41
42,450,180,0.0,0,0.999759,2379980.66,,,0.999547,7345.78,1.001281,5377.38,1.000549,-16.819836,24768,450_180_42
43,450,180,7706819.79,1,1.001701,4159778.8,,,1.001103,16737.69,1.001701,15088.0,1.001417,-3.169775,24768,450_180_43
44,450,180,3390158.58,1,1.000289,21676799.07,,,0.999574,18172.0,1.000454,909.4,1.000412,-1.4400482,24768,450_180_44
45,450,180,156982001.38,1,1.000357,906397047.28,,,1.000576,73340.1,1.000671,637.8,1.00067,0.58054924,24768,450_180_45
46,450,180,2418505.44,-1,1.001076,4340552.77,,,1.000836,2666.88,1.001316,333.52,1.001263,-7.7599287,24768,450_180_46
47,450,180,470710.42,1,1.001525,5211007.2,,,1.001611,20503.68,1.001784,579.3,1.001779,-7.0500374,24768,450_180_47
48,450,180,4318115.76,1,1.001416,11610052.17,,,1.001109,97790.0,1.001467,3717.35,1.001454,1.72019,24768,450_180_48
49,450,180,2153869.06,-1,1.002328,7204329.33,,,1.002328,15126.0,1.002726,56467.58,1.002412,-7.519722,24768,450_180_49
50,450,180,250977.27,-1,0.99886,6945081.31,,,0.99886,89544.0,0.999173,41874.91,0.999073,3.5703182,24768,450_180_50
51,450,180,17083.16,-1,1.002036,2352318.73,,,1.00185,1614.6,1.002222,10821.84,1.001898,2.809763,24768,450_180_51
52,450,180,1126060.33,-1,1.000147,4029338.09,,,1.000052,211.22,1.000621,1373.71,1.000128,4.839897,24768,450_180_52
53,450,180,708878.42,1,1.000552,13061145.62,,,1.000325,35312.0,1.000552,35540.75,1.000438,3.4201145,24768,450_180_53
54,450,180,10816482.51,1,1.000845,32556444.38,,,1.000478,4085.8,1.001041,408.81,1.00099,-0.41007996,24768,450_180_54
55,450,180,4817722.88,1,1.000791,12376603.95,,,1.00061,27630.0,1.000791,6079.7,1.000758,-0.33974648,24768,450_180_55
56,450,180,793094.85,-1,1.000417,19781549.93,,,1.000309,14878.01,1.000634,22370.48,1.000439,2.54035,24768,450_180_56
57,450,180,5850964.62,1,1.00108,18148716.12,,,1.00043,78262.98,1.001202,492.6,1.001197,3.219843,24768,450_180_57
58,450,180,16702114.47,-1,1.000581,63148033.05,,,1.000425,89971.62,1.000849,4030.29,1.000831,-8.460283,24768,450_180_58
59,450,180,6840671.77,1,0.999686,3679562.65,,,0.999469,4595.0,0.999904,18388.0,0.999556,8.529425,24768,450_180_59
60,450,180,489616.98,1,1.000066,21458877.1,,,0.999855,12603.29,1.000066,37534.6,0.999908,6.209612,24768,450_180_60
61,450,180,0.0,0,0.999504,1006967.76,,,0.999504,72079.92,1.0007,116694.54,0.999961,2.2697449,24768,450_180_61
62,450,180,434622.18,-1,0.997343,1308258.24,,,0.996514,31728.9,0.998363,49952.21,0.997234,15.310049,24768,450_180_62
63,450,180,435361.66,1,1.001696,5567137.69,,,1.001519,5840.1,1.001696,1417.75,1.001661,0.02026558,24768,450_180_63
64,450,180,1032505.63,-1,0.999508,5820548.39,,,0.999508,21067.07,1.000201,288.79,1.000192,3.0505657,24768,450_180_64
65,450,180,3738275.93,1,1.000298,17451437.57,,,1.000044,120891.82,1.000298,3935.0,1.00029,7.0500374,24768,450_180_65
66,450,180,1468262.79,-1,1.000009,442434.22,,,0.999881,3926.0,1.000263,8954.7,0.999998,0.18000603,24768,450_180_66
67,450,180,13176855.27,-1,1.001569,20040263.39,,,1.001408,53599.26,1.001889,32625.0,1.001707,1.9001961,24768,450_180_67
68,450,180,949858.48,1,1.00104,18468287.15,,,1.000856,1848.92,1.00104,9137.52,1.000887,-2.5200844,24768,450_180_68
69,450,180,645413.7,1,1.003346,1353406.83,,,1.001371,124950.15,1.003346,149357.08,1.002271,0.84996223,24768,450_180_69
70,450,180,163087.54,1,1.003997,483736.16,,,1.003114,8213.28,1.003997,5014.17,1.003662,14.53042,24768,450_180_70
71,450,180,3372531.64,1,1.001293,27003337.85,,,1.000642,4331.16,1.00157,14450.6,1.000856,9.44972,24768,450_180_71
72,450,180,43562854.86,1,1.000212,69118716.77,,,1.000212,23914.64,1.000316,6557.92,1.000293,-1.2999773,24768,450_180_72
73,450,180,1712704.44,1,1.000055,4568075.82,,,0.999434,120739.36,1.000055,47897.5,0.999879,9.670258,24768,450_180_73
74,450,180,1666624.03,1,1.00033,9356048.08,,,0.999581,1467.0,1.000432,9103.15,0.999699,16.870499,24768,450_180_74
75,450,180,14912426.62,1,1.001789,26169249.25,,,1.001512,432.86,1.001789,10824.5,1.001522,10.089874,24768,450_180_75
76,450,180,2328927.06,-1,0.999919,3035475.02,,,0.999919,1427.38,1.000242,6208.0,0.99998,-4.940033,24768,450_180_76
77,450,180,4065600.82,1,1.000803,55725898.58,,,1.00042,76684.06,1.000803,678.88,1.0008,-7.1299076,24768,450_180_77
78,450,180,13680.86,1,1.002355,498666.81,,,1.001193,95121.7,1.002355,29808.02,1.002078,-22.479893,24768,450_180_78
79,450,180,1119410.23,1,1.000059,12476527.78,,,0.999254,40828.9,1.000059,53517.78,0.999603,-18.99004,24768,450_180_79
80,450,180,645536.38,1,1.00243,775719.83,,,1.002613,11010.0,1.003341,23303.07,1.002846,0.22053719,24768,450_180_80
81,450,180,7275324.06,1,1.000516,20986100.93,,,1.000361,12238.38,1.000567,19430.0,1.000441,-1.0097027,24768,450_180_81
82,450,180,48470.2,1,0.996984,756876.63,,,0.99283,194373.92,0.996984,2400.0,0.996933,14.009476,24768,450_180_82
83,450,180,53701956.27,1,1.000741,104752980.39,,,1.000405,71090.24,1.000741,191074.71,1.000496,-4.0000677,24768,450_180_83
84,450,180,15798845.19,1,0.999442,289152063.56,,,0.999684,60360.72,0.999765,21276.4,0.999744,-3.9297342,24768,450_180_84
85,450,180,0.0,0,1.002547,1282320.61,,,1.001562,1465.38,1.002608,2118.87,1.00199,-6.4998865,24768,450_180_85
86,450,180,35744.96,-1,0.999154,1948703.17,,,0.998748,5159.7,0.999154,5284.7,0.998949,33.580063,24768,450_180_86
87,450,180,13852386.81,1,0.999892,12289355.07,,,0.999537,4399.2,0.999892,30382.17,0.999582,13.6601925,24768,450_180_87
88,450,180,20554259.79,-1,0.999301,120962692.98,,,0.999193,74915.74,0.999489,12984.3,0.999445,4.400015,24768,450_180_88
89,450,180,13913403.87,1,0.99948,24578285.99,,,0.999175,3928.4,0.999582,69069.75,0.999197,-1.3697147,24768,450_180_89
90,450,180,1237961.26,-1,1.000703,3035116.46,,,1.000633,14227.0,1.001125,30603.1,1.000789,-4.6998262,24768,450_180_90
91,450,180,1260477.54,1,1.001368,16370122.25,,,1.000988,34887.06,1.001558,19849.05,1.001351,0.8702278,24768,450_180_91
92,450,180,660311.54,1,1.001003,1046737.34,,,0.999854,7176.25,1.001003,1436.9,1.000812,-9.610057,24768,450_180_92
93,450,180,601218.6,-1,1.004438,4428014.54,,,1.004068,11173.44,1.004438,8111.87,1.004282,13.949871,24768,450_180_93
94,450,180,2123601.82,-1,1.000707,1110080.38,,,1.000304,18761.76,1.000938,3650.43,1.000835,-8.969903,24768,450_180_94
95,450,180,97854155.32,1,0.999517,154790010.56,,,0.999517,35829.44,0.99961,29249.03,0.999568,2.5200844,24768,450_180_95
96,450,180,31242330.6,1,0.998439,36482290.65,,,0.998439,44780.0,0.998662,10525.65,0.99862,-1.4799833,24768,450_180_96
97,450,180,1249550.68,1,1.000757,9884306.3,,,1.000334,1230.19,1.000968,9469.0,1.000407,-1.3500452,24768,450_180_97
98,450,180,0.0,0,1.000582,3371959.56,,,0.999198,69304.78,1.000582,59011.26,0.999946,0.770092,24768,450_180_98
99,450,180,138885.6,-1,1.000047,5425257.17,,,1.000047,27194.01,1.000683,52048.92,1.000265,-2.0498037,24768,450_180_99
100,450,180,289245.82,1,1.002633,458815.78,,,1.000375,55818.0,1.002633,21152.16,1.002014,-26.389957,24768,450_180_100
101,450,180,0.0,0,0.997799,4245395.75,,,0.997799,146025.0,0.999272,1329.46,0.999259,-39.93988,24768,450_180_101
102,450,180,1109150.22,-1,1.002213,8111124.5,,,1.001808,3714.75,1.002415,14421.96,1.001933,-5.1397085,24768,450_180_102
103,450,180,6096297.12,1,1.000599,6452439.89,,,1.000599,47844.7,1.00068,14999.16,1.000661,-3.9499998,24768,450_180_103
104,450,180,1915302.28,-1,1.002408,13960126.42,,,1.002408,27580.0,1.002726,125174.1,1.002466,-5.080104,24768,450_180_104
105,450,180,12546290.41,1,1.000829,34068867.71,,,1.000829,69561.0,1.000958,30378.9,1.000919,1.540184,24768,450_180_105
106,450,180,1573219.11,1,1.001906,4376172.31,,,1.001497,19576.0,1.001906,17136.0,1.001715,-5.8197975,24768,450_180_106
107,450,180,1811006.13,-1,0.998346,12081464.95,,,0.998346,5149.3,0.999137,3031.4,0.998844,-0.92983246,24768,450_180_107
108,450,180,282093.47,-1,1.000274,12092869.97,,,1.000009,30203.0,1.00087,2720.61,1.000799,-7.699728,24768,450_180_108
109,450,180,9273469.05,1,1.00137,29762281.07,,,1.001061,147063.6,1.00137,118717.83,1.001232,-0.02026558,24768,450_180_109
110,450,180,28660043.95,1,1.000925,123521273.62,,,1.00078,191668.92,1.000925,67535.79,1.000887,8.330345,24768,450_180_110
111,450,180,265950.51,1,1.000377,944424.02,,,0.999426,10783.26,1.000377,22859.96,0.999731,1.7404556,24768,450_180_111
112,450,180,100897101.78,1,1.000447,1024353838.39,,,1.00039,153168.75,1.000447,57944.86,1.000432,4.210472,24768,450_180_112
113,450,180,3557620.43,1,1.000608,14268324.72,,,1.00037,117735.27,1.000608,17797.02,1.000577,6.530285,24768,450_180_113
114,450,180,1907075.01,1,1.000703,4332040.76,,,0.99984,20680.8,1.000703,8082.33,1.000461,5.9103966,24768,450_180_114
115,450,180,1284141.9,1,1.001196,13851090.92,,,1.000748,8043.2,1.001246,26354.58,1.000864,7.2801113,24768,450_180_115
116,450,180,2594542.6,1,1.000724,6793731.53,,,1.000381,1924.56,1.000724,5075.58,1.000476,0.590086,24768,450_180_116
117,450,180,132214.65,-1,1.000446,446485.06,,,1.000446,130095.18,1.001525,135914.88,1.000974,1.7905235,24768,450_180_117
118,450,180,15506757.42,-1,1.000091,20490595.61,,,0.999642,44029.92,1.00084,2671.68,1.000772,2.8598309,24768,450_180_118
119,450,180,2941.67,-1,0.999168,1639489.41,,,0.999107,42779.36,0.999719,1797.18,0.999694,-4.490018,24768,450_180_119
120,450,180,118284.09,-1,0.999062,4297437.44,,,0.999062,67092.22,0.999383,20526.0,0.999308,3.0505657,24768,450_180_120
121,450,180,3598556.32,1,1.001636,13211140.0,,,1.001322,105364.56,1.001636,159085.3,1.001447,2.360344,24768,450_180_121
122,450,180,0.0,0,1.001916,5188273.64,,,1.001251,166111.8,1.001916,249935.95,1.001517,2.9301643,24768,450_180_122
123,450,180,5916372.31,1,0.999847,58359493.73,,,0.999719,16965.06,0.999974,179860.0,0.999741,-3.3897161,24768,450_180_123
124,450,180,454922.75,-1,0.995147,2562209.96,,,0.995147,987.7,0.995661,2964.63,0.995276,5.569458,24768,450_180_124
125,450,180,0.0,0,1.000069,4863353.92,,,0.999424,22749.3,1.000069,3685.6,0.999979,-10.420084,24768,450_180_125
126,450,180,36330304.07,1,1.000576,68938821.28,,,1.000576,40638.0,1.000724,21473.58,1.000673,-4.6801567,24768,450_180_126
127,450,180,19303951.26,1,0.998496,10024758.68,,,0.997879,1745.76,0.998874,291.25,0.998731,-12.720227,24768,450_180_127
128,450,180,0.0,0,1.001141,9768323.84,,,1.001141,79935.02,1.001399,21961.55,1.001343,-15.439987,24768,450_180_128
129,450,180,0.0,0,1.001204,3847067.23,,,1.001204,8466.6,1.00157,5427.18,1.001427,-4.2897463,24768,450_180_129
130,450,180,17215662.42,1,1.001501,43799994.85,,,1.001501,42844.0,1.001594,32778.72,1.001554,-6.9200993,24768,450_180_130
131,450,180,0.0,0,1.00079,7388101.15,,,1.00079,26380.08,1.001105,12748.0,1.001002,-4.4697523,24768,450_180_131
132,450,180,1693082.84,-1,0.999971,9043540.03,,,0.999364,23055.0,0.999798,69195.0,0.999473,1.6999245,24768,450_180_132
133,450,180,4286492.43,1,1.000093,42840246.24,,,1.000221,624.9,1.000381,34375.0,1.000224,4.7302246,24768,450_180_133
134,450,180,617055.84,1,1.002712,3565118.08,,,1.001642,120332.16,1.002712,149329.69,1.00212,3.4201145,24768,450_180_134
135,450,180,88694.9,1,0.999437,4362890.48,,,0.99902,65592.0,0.999437,130806.48,0.999159,15.770197,24768,450_180_135
136,450,180,275587.04,-1,1.000056,2090637.46,,,1.000056,567.96,1.000479,9470.0,1.00008,-3.349781,24768,450_180_136
137,450,180,6539819.16,-1,0.997678,22484398.76,,,0.997606,50151.6,0.998108,55055.1,0.997845,18.7397,24768,450_180_137
138,450,180,9146339.76,1,1.007695,2711704.95,,,1.006903,22814.16,1.008,16550.0,1.007539,-5.580187,24768,450_180_138
139,450,180,471922.91,1,1.000638,7788301.08,,,1.000231,12292.5,1.000638,2459.5,1.00057,-2.8401613,24768,450_180_139
140,450,180,61801715.58,1,1.001314,116423148.85,,,1.001078,25501.5,1.001431,26020.71,1.001253,1.0704994,24768,450_180_140
141,450,180,43107562.59,1,1.000511,76366626.35,,,1.000281,45664.5,1.000511,20097.0,1.000441,-3.5101175,24768,450_180_141
142,450,180,75254151.37,1,1.001262,202640136.07,,,1.000923,3393.2,1.001277,201627.36,1.000929,12.450218,24768,450_180_142
143,450,180,0.0,0,0.997691,44299.12,,,0.997691,29633.85,1.001797,30717.16,0.999711,3.989935,24768,450_180_143
144,450,180,5156763.55,1,1.002069,13840135.92,,,1.001929,11236.49,1.002069,357.9,1.002064,2.0194054,24768,450_180_144
145,450,180,1965826.6,-1,1.000529,1020827.48,,,1.000529,19110.66,1.000895,45018.1,1.000638,1.8298626,24768,450_180_145
146,450,180,3556.44,1,1.002266,8129313.24,,,1.001282,14244.0,1.002477,1426.1,1.002368,-4.249811,24768,450_180_146
147,450,180,1162744.64,1,1.002502,7780822.46,,,1.002195,94830.0,1.002502,14915.76,1.00246,6.4194202,24768,450_180_147
148,450,180,4779473.61,1,0.999722,15265271.98,,,0.999418,26537.55,0.999722,92218.0,0.999486,2.5594234,24768,450_180_148
149,450,180,2819283.13,1,1.001276,12654674.1,,,1.00105,441.7,1.001548,30271.52,1.001057,1.8203259,24768,450_180_149
150,450,180,944117.65,1,1.001658,23227340.77,,,1.001817,12150.4,1.00208,189900.0,1.001832,1.2099743,24768,450_180_150
151,450,180,27669170.52,1,1.000979,124472480.21,,,1.001394,106807.3,1.001602,147583.8,1.001481,2.9098988,24768,450_180_151
152,450,180,1743604.14,1,1.002143,11061640.16,,,1.001631,1172.9,1.002186,23471.0,1.001658,0.02026558,24768,450_180_152
153,450,180,572781.19,-1,1.001231,899163.34,,,1.001231,43302.38,1.001842,10906.0,1.001719,9.050369,24768,450_180_153
154,450,180,1836235.53,1,1.00114,1785984.55,,,1.00114,71804.4,1.001583,35082.27,1.001438,1.7094612,24768,450_180_154
155,450,180,5666026.47,1,1.001363,3599752.77,,,1.00112,8225.0,1.001242,2796.84,1.001211,2.2900105,24768,450_180_155
156,450,180,1112988.45,1,1.001648,2271205.79,,,1.000272,93783.0,1.001648,26899.6,1.001342,1.4901161,24768,450_180_156
157,450,180,12772826.77,1,1.001155,23663956.16,,,1.001058,20486.0,1.001204,20489.0,1.001131,1.4102459,24768,450_180_157
158,450,180,1215236.38,-1,0.999437,7940324.1,,,0.999209,2108.88,1.000346,23312.05,0.999304,-3.6400557,24768,450_180_158
159,450,180,3596978.09,1,0.999323,6020647.56,,,0.999323,8414.24,0.999528,2446.5,0.999481,0.6902218,24768,450_180_159
160,450,180,32481894.39,1,1.000802,90178766.85,,,1.000802,35832.94,1.000854,93515.44,1.000817,1.2803078,24768,450_180_160
161,450,180,24925.63,-1,1.000352,698860.2,,,1.000352,57039.93,1.001721,20378.88,1.001361,3.119707,24768,450_180_161
162,450,180,7861458.27,1,0.999536,12803264.99,,,0.998804,32764.0,0.999536,1639.4,0.999501,-19.279718,24768,450_180_162
163,450,180,34595323.69,1,1.000426,91443088.53,,,1.000346,12452.25,1.000728,1993.12,1.000675,4.2903423,24768,450_180_163
164,450,180,2575151.43,1,1.002219,17588428.93,,,1.002105,24044.8,1.002219,50835.75,1.002142,3.8301945,24768,450_180_164
165,450,180,995986.09,-1,1.002335,6573355.81,,,1.002046,116262.35,1.002624,50430.8,1.002449,-4.1800737,24768,450_180_165
166,450,180,2911771.91,1,1.000959,18196066.53,,,1.000701,49882.62,1.000959,62388.76,1.000816,3.529787,24768,450_180_166
167,450,180,2730.95,-1,1.002114,5921398.7,,,1.002114,1013.6,1.00251,19874.4,1.002134,6.1404705,24768,450_180_167
168,450,180,57017396.43,1,1.000008,457319689.61,,,1.000177,35436.0,1.000347,59070.0,1.000241,-2.0200014,24768,450_180_168
169,450,180,1666715.94,1,1.001694,13027176.9,,,1.001303,14733.6,1.001727,42069.96,1.001413,-2.899766,24768,450_180_169
170,450,180,1621076.77,-1,1.000968,5887702.33,,,1.000968,32372.0,1.001463,8097.0,1.001364,7.840395,24768,450_180_170
171,450,180,1066019.25,1,0.999927,9236177.69,,,0.999463,24319.86,0.999927,11734.94,0.999776,6.929636,24768,450_180_171
172,450,180,0.0,0,0.997543,1490646.45,,,0.997543,34774.74,0.997941,100400.0,0.997645,6.799698,24768,450_180_172
173,450,180,0.0,0,1.002665,1625035.44,,,1.002117,45889.56,1.002665,26984.92,1.002462,14.469624,24768,450_180_173
174,450,180,902788.97,-1,0.999915,1111002.75,,,0.999915,63548.1,1.000595,17652.0,1.000448,2.7501583,24768,450_180_174
175,450,180,50794700.61,1,0.999496,275511204.85,,,0.999496,37050.09,0.999577,61550.0,0.999526,-4.709959,24768,450_180_175
176,450,180,16293355.69,1,1.003087,28721298.19,,,1.00294,24178.2,1.003087,9904.95,1.003044,1.3697147,24768,450_180_176
177,450,180,0.0,0,1.00101,3018143.5,,,1.00018,30503.0,1.00101,5550.6,1.000882,4.9495697,24768,450_180_177
178,450,180,372580.3,1,0.999912,6016945.78,,,0.999912,16766.37,1.000055,8488.76,1.000007,-2.040267,24768,450_180_178
179,450,180,76655235.77,1,1.000515,223859558.14,,,1.000475,1481.52,1.000637,49392.0,1.000479,-4.9597025,24768,450_180_179
180,450,180,121611.74,-1,1.001833,1468042.18,,,1.001494,3810.66,1.002172,739.0,1.002062,-6.4998865,24768,450_180_180
181,450,180,0.0,0,1.004255,5242131.69,,,1.00402,130225.8,1.004432,170.97,1.004431,0.76055527,24768,450_180_181
182,450,180,1083977.1,-1,1.000809,5697986.47,,,1.000809,16009.04,1.001016,24356.15,1.000891,7.5495243,24768,450_180_182
183,450,180,27729681.06,1,0.999506,54146088.44,,,0.999252,15686.0,0.999506,54993.45,0.999308,-1.860261,24768,450_180_183
184,450,180,5200259.13,1,1.000947,7358700.18,,,1.000736,29350.8,1.001159,22922.24,1.000973,0.770092,24768,450_180_184
185,450,180,368508.58,1,1.001355,13377959.78,,,1.000732,2136.96,1.00142,17107.44,1.000808,4.8804283,24768,450_180_185
